"","RMSSD:200","RMSSD:376","RMSSD:390","RMSSD:411","RMSSD:418","RMSSD:419","RMSSD:425","RMSSD:436","RMSSD:454","RMSSD:457","RMSSD:471","RMSSD:486","RMSSD:493","RMSSD:500","RMSSD:503","RMSSD:505","RMSSD:524","RMSSD:551","RMSSD:552","RMSSD:582","RMSSD:586","RMSSD:587","RMSSD:596","RMSSD:603","RMSSD:609","RMSSD:617","RMSSD:630","RMSSD:632","RMSSD:643","RMSSD:646","RMSSD:651","RMSSD:678","RMSSD:700","RMSSD:710","RMSSD:724","RMSSD:779","RMSSD:864","RMSSD:1223","RMSSD:1224","RMSSD:1228","RMSSD:1229","RMSSD:1230","RMSSD:1238","RMSSD:1241","RMSSD:1242","RMSSD:1243","RMSSD:1247","RMSSD:1248","RMSSD:1251","RMSSD:1253","RMSSD:1256","RMSSD:1257","RMSSD:1258","RMSSD:1263","RMSSD:1264","RMSSD:1265","RMSSD:1272","RMSSD:1275","RMSSD:1276","RMSSD:1277","RMSSD:1278","RMSSD:1280","RMSSD:1283","RMSSD:1285","RMSSD:1286","RMSSD:1287","RMSSD:1288","RMSSD:1291","RMSSD:1293","RMSSD:1294","RMSSD:1297","RMSSD:1298","RMSSD:1300","RMSSD:1303","RMSSD:1304","RMSSD:1307","RMSSD:1308","RMSSD:1312","RMSSD:1317","RMSSD:1318","RMSSD:1319","RMSSD:1320","RMSSD:1321","RMSSD:1322","RMSSD:1324","RMSSD:1327","RMSSD:1329","RMSSD:1334","RMSSD:1335","RMSSD:1337","RMSSD:1338","RMSSD:1342","RMSSD:1343","RMSSD:1347","RMSSD:1349","RMSSD:1350","RMSSD:1354","RMSSD:1355","RMSSD:1364","RMSSD:1366","RMSSD:1373","RMSSD:1374","RMSSD:1383","RMSSD:1387","RMSSD:1389","RMSSD:1390","RMSSD:1391"
"1",5.84852875501499,5.77106815554854,7.96511473386074,13.3236041489691,6.39055893477386,5.80316491930883,2.12359226746711,8.8056650735591,8.12845982799371,11.8500279570775,9.5724765120048,4.05561339380371,0,5.9820510971096,10.707179654927,1.77246341339152,13.435094810463,5.05649896847431,13.5338167062955,7.60683345590518,5.57866019392252,10.807898224612,9.43587129559329,0,13.7793554657502,15.7948489534224,21.7701624113133,0,3.95778798893226,3.30667593218513,6.00975346078656,5.50724835753444,10.4887084000448,2.33905918672594,6.52299594780196,6.23571910290598,6.14508187871668,7.42464037769111,7.72278425605804,5.49042600012739,7.39754740876218,5.46091820555066,10.8385562920681,1.33366267342316,1.92425515881888,4.59534179496303,3.80124612417177,13.5248964617898,5.72459868806986,13.361667858871,11.3449751785532,6.22038560669622,9.18879547406247,1.64722738882673,6.26905805390743,8.15020835323718,5.00336360616583,4.60809101144039,21.5666662454219,0,3.50194821135128,12.7430008173459,23.0297433497678,4.08248290463863,18.1363175512508,16.042460249069,0,9.43476662524759,6.88866487090958,3.10255744430971,3.06594900775795,4.52921507496779,9.73990342864692,3.68014822412725,7.53279513491037,1.40395536616049,9.89724989861101,10.7777651205839,4.82418151324422,1.66708390704538,13.1230479104438,2.58936752949056,10.7950535328933,8.08679784369662,0,8.69211283594648,4.46762547885953,7.74687707223726,3.26656452789774,10.0333175601796,8.84357308671685,0,2.04870736451624,3.45638645719638,7.32092793819412,4.6202124030497,5.66333485360501,6.044829910927,21.6933614000395,14.9440322444443,5.67284754482471,1.87027869228928,5.41273244483742,17.8778308964122,0.398599390892768,8.25989143098219,0
"2",1.82392403654878,8.1425605838187,3.50605983665588,3.23144866000691,2.16079400518895,1.99950938304181,0.946834472081799,2.53970996354256,1.79756822043381,4.94400719325414,2.99162060419387,4.30441633674067,0,0.503601032060869,3.13700058084442,2.27899497359875,1.97475200639825,3.34986431204174,2.81718084909505,3.4141531479697,3.31573874248607,2.93095061175062,1.67545021453944,0,4.34085888903994,9.78722489379834,14.7683397503059,0,1.44380544093743,0.892482077010073,0,1.9202484042548,1.67596021814237,1.79041662996229,4.65641370492199,6.06854803794233,6.73203850894926,1.21681461743844,2.33280150921788,1.37378318820339,2.33803956250546,1.74295844037104,2.96413543452464,0,2.69300914657456,4.44207854073232,9.76650476806392,3.39435121080742,3.40344616440044,1.26135944415763,2.44150476741104,4.24764458716293,3.20844473959874,1.11907064542949,4.76598481890139,2.24859506698759,2.26150416243615,2.15466343510922,3.65393938487744,0,1.47919115836398,3.40485196626312,5.05419625048811,0.519237752033936,2.91486192601514,7.48883005357935,0,10.9796911675267,1.67532473358539,0.999454991330214,2.08649857016506,1.53660781639718,2.88675134594812,1.60268309765228,2.91719672876404,0.362499716797207,0.709720863229839,2.4930843574295,2.83244192751189,1.06145656296081,1.6962582234164,1.6006267510523,6.37994211002193,0.814125501013305,0,2.09714911201717,1.43913667505956,1.50223153237736,1.28549693143066,1.20586567997462,3.3819425857288,0,0,0.558083483574357,3.43252044680422,2.11504101140218,1.4653227137168,3.62581738703675,5.76677870345013,2.78500138006799,1.16688173680674,0,1.55870558059381,3.65837424338942,2.66197553691533,3.16227766016838,0
"3",1.67776609266617,3.15426850169349,1.35466956274782,1.9904563451421,0.987510660683998,2.46635441414025,1.30823982608036,5.08621817227837,1.67248402001418,2.28776157120481,3.32564397284216,5.52521492794624,0,0.356099704782789,2.80302629460526,1.34120638154315,0.70061720423256,0,1.37824440403818,2.58162886276339,3.44965185825945,3.4098033411007,0,0,2.93946740679107,6.99977798057468,3.01654955609759,0,3.95025651114853,1.51028336053515,0,1.03182291613042,2.09650151337381,1.82376058608126,2.6811548603786,1.76052964698871,2.25349513659917,0.616158032761377,2.67807144931527,0.700863701165335,1.34619465439963,2.02410226188184,2.15639154000683,0.344350221575091,0.52999894000318,2.28528444122244,4.66041382428371,0.875376219064822,5.43435035148545,1.62306021616894,1.53747300045645,2.08710557471861,3.34809900176775,2.71991896637997,3.39066091094582,2.93500122823447,0.164066755937236,2.26798623022509,1.95689419734607,0,1.07774500962921,0.738616095846211,3.98340060546381,1.85239643408737,2.19023652562597,7.23682182116366,0,1.80211055186712,1.6839382851364,0.660218238197548,1.44945898206794,1.48662339286132,2.11255182125134,1.65641916796795,0.99475582806942,0.433270032391637,1.3984117975602,3.20011345497375,2.54950975679639,1.57439451126954,2.28442941924437,1.47662813025163,3.34855411264458,1.43918415625851,0,6.37100310702173,2.66328903883879,1.39681954543211,0.959520654642489,1.89724095516482,6.7828346145157,0,1.65272875122223,1.13592366849413,1.3700272041271,1.35059403024287,1.48804225017758,3.76889180722205,8.5125936167034,4.04955453929923,1.29453905675667,0.536717657266276,1.5389326162593,4.17506798274597,1.86959686489944,2.49192243445795,0
"4",1.73606806568441,0.838237396964966,4.03884430580538,11.3804543852494,2.15394519555103,1.73692953483358,0.699283601275066,3.20891984186047,0,6.77345796026084,5.56094276220856,11.2456213701156,0,2.63610007133681,3.91104427143633,5.56419113206424,0.595410132656771,3.18317070820522,2.57593498785792,0.851493880974078,1.82484754438146,3.28818265145746,3.0786691011881,0,1.55447812642878,5.74242255362686,6.21973376738975,0,6.06692867812599,1.68048818809471,0,1.85839941966526,4.40474977111797,2.03606906747525,2.38836917877229,5.14648755741641,2.08329642719008,1.49664266138734,0.639479184123067,2.09025908449908,1.90380673784613,1.92530528642366,5.97350980439974,6.77999848426534,1.31775027277918,4.24071352795235,6.04158540019199,2.81231944625097,5.38236570188313,1.89720162921847,4.56013078071657,6.15738723691895,3.16052230190923,1.61164592805076,8.12506695922698,4.08575806192803,3.49966351006988,3.09865909853211,4.27040864337013,0,2.01962280713262,1.56684135019916,7.49309475782169,2.524390821487,2.17931258457542,0.718399137812083,0,1.92492031560977,2.74810540797352,0.808598901231638,0.606798534747505,0.727255554971218,1.23310061422519,1.76725089195611,1.78739974580014,1.00682857191814,0,3.12524663588689,2.80016233295663,1.28548773548296,1.74543531211354,0.369157032562914,2.36173732740568,1.19836029002148,0,1.94519505031855,3.4701280749138,1.54846482053133,1.12906489424247,1.82682958073382,3.69239362457963,0,0,2.91518978446028,7.54593195151608,1.5028023045491,3.22148901919327,3.10790780254031,3.97029207430691,2.82940632751907,1.41994176514099,1.42724806429613,1.10679256943283,2.50202292683134,3.63141327541591,3.98248855036188,0
"5",3.26969872766438,1.0734676386458,1.32202212510674,7.41039843152882,0.619807031664839,2.57342506327489,0.368554818405705,0.711895827492087,0.864597208956421,1.47359838656935,2.21344643870958,12.1720992437623,0,1.44209389286576,1.25146742371013,0.636687653387183,0.791969511826647,3.89249472080762,3.32160309167439,2.39095712259227,2.04024157890526,2.19399778147557,0.726912364184818,0,2.82082288310645,3.94938304652121,0,0,1.86660568833156,0.988712545783517,0,0.821674699541766,2.10269503207655,1.3264464221634,3.63897540876703,6.87816117543453,5.71955554379372,0.77938511285384,1.45175101181799,0,1.24292412012551,1.58378066789988,0.716903112994659,1.59048554497509,0.159800693025148,2.96436602666649,1.21578358001078,1.18141047315298,1.00605454573192,1.31203648943494,1.73629809430438,2.84019094298824,1.3429637408817,1.43666538245699,3.5297096682105,2.27226514101106,1.24949518743314,1.35885190573314,3.46194977626246,0,1.03946959004734,2.76857905891371,3.26135599015309,1.06181494639705,1.2262055098014,0.543058703066856,0,0.59053859535749,0.883883476483187,0.750348024350169,1.55053492205414,3.54686898006792,1.68629828195803,0.887744934258276,6.81762919599722,0.775056996032989,0.825518916489187,3.65490447975276,2.09436473336514,0.822200718213956,1.24558458528408,1.20188822097602,3.04429541171282,0.910219981240913,0,6.5196734968971,1.12457225494773,0.894006580964434,0.633499804174064,1.38095335951945,1.68886153372361,0,2.70711058169635,1.3831980805084,0.639410618786136,0.93199842492399,1.00323788040922,1.95962378834549,2.88338935172506,6.81167321344463,0.970904292567497,0,0.742459026673041,3.74223426889066,2.26886750851844,0.969979492078962,0
"6",1.10572732886053,1.85930049041551,1.7488708853788,4.6926415291267,0.787760989061106,1.9995093830418,1.10566445521712,2.10307965187121,0.694461189948948,3.56689180509032,2.82052695461718,4.52901755350981,0,4.81985916324719,3.63069371210442,0.871820474612977,0.873823179172555,2.35367217922818,2.89911917855224,3.6433285223399,2.83396221247626,1.39647261661156,0.514004662043427,0,1.44882604206677,2.34131896856754,4.39259630906882,0,1.64619148238128,1.49824903838722,0,7.04992030209597,1.7958194481203,2.20650018049337,3.59471867164716,9.25667914335544,4.34013002897818,1.59488552346358,1.40774829744259,3.25970034341381,2.36331640048341,1.89613230702725,0.989420295325873,1.37740088630036,0.799003465125746,1.83318883090003,2.62256135377204,1.23796892118035,1.22758810665636,1.5490586435874,2.3703085142856,5.6113241627898,2.47630278271824,1.70261176650999,2.3333273040716,1.82867007492074,0.492200267811707,1.21539409302977,2.60963296784589,0,1.1965193533491,3.24487089495589,2.52278198524449,2.1120568916877,0.977063937492061,1.59101680701879,0,0.933723503783106,1.55902391115581,2.45556219394663,1.17736209516893,0.687191906444327,0.794928633517162,1.3452474126659,2.11354263792564,1.17862191357874,0.988826464946085,1.58922973305802,1.71887912738082,1.29518966735054,0.769664627567143,1.22435536573218,6.61113407983156,0.761544673656868,0,0.978892720491351,2.05317863859776,0.766604318717456,0.687127012737535,1.88463456336382,4.29582107660347,0,0.516225732919667,1.49154084910894,1.63587362364706,1.74360939553927,2.39753097481932,10.8278058400742,3.75947975938034,1.40241185204992,0.915377345543473,0,1.23743171112174,5.64510782091608,1.35758060654716,0.463738895760176,0
"7",5.62044685087633,0,7.08855393250721,8.77825378749895,2.12632937141561,2.60186156258854,0.902771247338092,2.81094382835618,1.82420031136459,15.6467832566513,2.71537693320852,7.71699423350828,0,6.35815000760031,5.97349055429444,0.389889969082149,5.29469688534834,0,2.21766381286372,1.79078635900626,2.39878356374649,2.51384711187867,7.26912364184815,0,5.179237949342,6.2693610828018,5.39086800404771,0,6.64553928409235,5.08437141935026,1.04144068409178,2.9139836926087,1.45142412464341,1.65760370298612,3.94593851110365,11.8683014504232,3.4020088197193,1.23231606552275,1.65430035275486,1.81200181257343,3.43862233879056,1.4457873299156,4.29002417138779,5.76208131040061,2.14395127473485,9.24610529981455,10.070640391176,5.65375714865826,3.54585665463294,2.56882314951813,7.23983499042567,9.74810466199507,5.9362129132459,5.3060332517121,8.9821296374245,7.0540222238458,4.15383848492159,4.34286299367123,5.95817895852076,0,3.10103588415794,4.84061287503979,2.26159063748646,1.01459931239179,1.19665404646508,0.966380044681903,0,1.171813697176,1.61374306091976,0.632110838285462,0.858142717468033,1.76542797289072,1.28024237436698,1.55648653096457,2.48262267042753,0.949247080927575,1.64204028461432,3.19702900755344,2.40265005207319,1.2459247540438,1.49281306001721,0.857843423550891,2.66878729562522,0.705053365746256,0,1.83469162697533,2.59355732333851,2.38017987333544,0.841555284844928,4.19148350456145,3.28786251712962,0,0,2.27184733698826,1.71355105008976,1.2329180273264,1.41879261676116,1.99921614733419,3.48878196523244,2.9679730904993,1.16688173680674,0,1.03036780788133,0.899721129668004,1.38078879378455,1.54676214017527,0
"8",1.62613010505523,6.10706425700888,10.5389295390339,3.10543630489093,6.87184270936277,5.67927005987995,3.42577601723952,6.04825866258825,4.01348102040279,9.34967812649411,8.0064853654312,19.3469377421855,0,2.20091512564931,3.13283734001753,4.22630655406447,2.50442749478386,5.64914850113526,5.64819969291209,9.02373396545512,7.15369263495274,7.9959258942257,1.65562170294113,6.39738438731915,6.61910460449101,12.3433959494938,17.1657835758866,0,2.47681326121112,1.2477350950772,0,3.44862505954914,4.52704630465311,6.25827964474537,6.35805887745415,4.02513937286372,12.4536341144751,4.85554423262611,5.04462626643217,3.68764952898237,6.99927846209158,5.30559957450985,0.989420295325871,0.99405346560943,1.21700582023934,3.15364932850713,2.49282530051423,1.7817416127495,1.67003707792834,1.32193879209946,3.58902823512027,4.6784189845156,1.8919186744705,2.16439393668817,3.59721903785134,2.02314060641435,0.928101725523982,1.22619780854554,2.92385954993919,0,1.02639398035907,1.5927413089546,8.65395979031047,3.86030578896462,4.36683093449944,12.2800131125634,0,3.79567504991779,5.25121238205821,2.68520316156683,2.38215879581561,2.56019337199405,3.6346802436987,4.63495186067016,4.94527587333478,3.33364619018637,4.57691469749526,6.74838107979283,4.21846589952492,2.43595994451405,3.88842991000496,2.97623914611919,9.96274524948713,7.1090453134906,0,9.45310421825441,3.37099931231621,4.65045205096518,3.20822832566711,6.3901742213543,8.85646459951768,0,4.53721013576875,5.48230037052094,3.52599395058017,3.69287837678885,5.52337907394944,5.46433291164429,18.7291620157027,5.6685945338258,4.10327531249468,0.836414058565646,3.83404192739475,7.2686479753183,5.53751971220654,8.73597185784588,0
"9",4.24578936411408,0.335294958785986,10.9987685670379,5.21644536167132,3.39046779480536,2.53501357856568,0.872159884053583,2.89968978950755,1.27107267831418,8.41901019950806,2.44264799475724,3.81575680566779,0,4.48176625448356,5.33894249542544,1.3317277724421,4.47701154756773,1.30558241966773,2.49381227475578,5.29919123779085,2.57597580000921,2.23303002787828,5.7754090821387,1.4474160695022,3.28456720782793,4.20242263852383,8.39984573011086,0,5.19139343654321,3.65511752778569,0.931492865665245,1.08098457674219,0.806346735913001,1.00612728746555,1.65400702285835,7.46363400957666,2.38710243715429,2.31367136189279,1.56639770223281,2.84010282814849,2.77926282347476,1.80578779628654,3.7902675687582,1.71023424880066,1.60597708907166,5.65629226114651,6.63870455661684,4.43279809601608,2.41359919800678,2.31796863922168,6.5960632730664,6.57960540714973,4.75247467518668,3.21248145609455,9.09280810755569,4.98526453594109,2.69089487134183,3.13673278870033,3.31846542732971,0,2.11756054667338,4.81235453156555,3.11085508419128,1.2621954107435,1.85384847725238,6.30782417787096,0,2.16977734806864,1.4129854131511,1.06115235253587,1.13043623137605,1.22157905329658,2.03154428843985,1.64758486941537,1.71474339919352,1.2852866234907,1.11554670204544,2.37970238168859,1.82781538753483,0.548133812142637,1.29008369416126,1.1789930151806,4.86958054100237,3.04164231281841,0,6.80367006033702,1.50755672288882,1.60804278503264,1.34824055598006,0.15439527928211,3.97869396969741,0,1.50504370776792,1.97875254239299,1.07340681612376,1.69305921674366,1.59679840719158,1.84105905190514,8.62707010191749,4.66613900195821,4.61392407450306,0.731422876227093,0.58913533334568,12.6292561606404,1.9032860049866,3.05417042570438,0
"10",1.29520890495625,5.11530894569362,3.94027653875515,1.61572433000345,5.72209024613121,4.52556578190048,2.3075181566927,4.13156139798854,3.22382617717541,1.17982294545752,5.51275723752934,11.4192819388962,0,0.812032264556776,2.64491257252755,2.47101258953362,0.57205155179503,6.29529044748388,4.19099067170334,4.816776779005,5.43639204547337,5.77065157928195,2.03178182500291,2.1796017784583,6.01438354053944,18.9845343876779,16.0097635765205,0,0.879926360013757,0.970230307766468,0,2.83264715394057,4.4106503092906,3.73243455765311,4.9678828793237,2.30157920474799,5.83707543727734,4.19711728094506,2.80430173307527,2.88525832730885,4.95973088799013,3.56497266473875,0.645023116904474,0.397621386243772,0.597919443469141,0.825347751000595,1.01273936708367,0.68208765469831,0.821440096816909,0.604279642450951,1.92351169091251,2.47602106016904,0.726079891526418,1.2557843899879,2.71458176624164,0.834001872015535,0.492200267811707,0.932996635705012,0.886897191351583,0,0.402584841114237,2.11507461895636,6.80188359641422,3.01141618694269,2.78077271587857,11.6768145078558,0,3.76106330844261,3.08539720715597,2.31861025298927,1.81443684650605,2.35256613824817,2.4861385070316,1.65641916796796,2.10684359528019,2.16635016195819,2.32219564046455,3.68447756151965,2.21051207559779,1.89879122395492,2.22816944353688,2.27563678082526,5.82692794230812,4.62035648053051,0,5.90880740200634,2.25727887463834,1.90882935988338,1.44949602130174,5.05747655752517,5.99248435929115,0,2.25017580185205,4.64298243300493,2.02658414592184,2.53530981815832,3.8304481214933,3.15172739619677,15.732846138643,5.44679630862958,2.44874133359963,1.37586486081531,2.17637937749222,14.3711499689521,3.50223497573055,9.54333635670483,0
